진료년도,주상병코드,시도구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2024,G53,서울,28178 ,89004 ,91155 ,2718900210 ,3974799130 
2024,G53,부산,9153 ,29631 ,31969 ,962932330 ,1345544590 
2024,G53,인천,6754 ,18540 ,19293 ,505476140 ,716867780 
2024,G53,대구,7598 ,26164 ,26865 ,717389270 ,1048178170 
2024,G53,광주,4826 ,14110 ,15222 ,491038300 ,712245940 
2024,G53,대전,3459 ,10990 ,11938 ,395261260 ,558600960 
2024,G53,울산,2412 ,8715 ,9197 ,232998290 ,341030970 
2024,G53,경기,33842 ,107111 ,115418 ,5040090120 ,7431088110 
2024,G53,강원,4838 ,14722 ,15020 ,331677970 ,479290530 
2024,G53,충북,5051 ,16452 ,17251 ,453355350 ,623098530 
2024,G53,충남,6712 ,24292 ,24702 ,543007850 ,749809040 
2024,G53,전북,6797 ,21813 ,22964 ,587174680 ,819426360 
2024,G53,전남,7010 ,27633 ,29624 ,849910090 ,1134368670 
2024,G53,경북,8911 ,29976 ,30615 ,724216020 ,991582090 
2024,G53,경남,9526 ,29891 ,32306 ,883683200 ,1260134580 
2024,G53,제주,1803 ,5573 ,5680 ,147594730 ,212857570 
2024,G53,세종,801 ,1910 ,1909 ,34699130 ,45933650 
2024,G54,서울,10192 ,33997 ,35544 ,2118109770 ,3278088800 
2024,G54,부산,1769 ,5002 ,5784 ,592953330 ,898768560 
2024,G54,인천,673 ,1877 ,1990 ,122932470 ,188167480 
2024,G54,대구,2470 ,7322 ,7498 ,375860380 ,536038900 
2024,G54,광주,2281 ,5493 ,6204 ,507817410 ,719944020 
2024,G54,대전,670 ,2147 ,2671 ,150426020 ,227850720 
2024,G54,울산,190 ,616 ,696 ,33631830 ,50183900 
2024,G54,경기,5127 ,18656 ,19772 ,1091923790 ,1567838370 
2024,G54,강원,988 ,3269 ,3309 ,102810290 ,160527710 
2024,G54,충북,2123 ,14368 ,14533 ,515581210 ,708010890 
2024,G54,충남,2351 ,8744 ,9198 ,405691160 ,569907420 
2024,G54,전북,1330 ,3733 ,4146 ,276121370 ,409361010 
2024,G54,전남,6726 ,19846 ,20342 ,1143303080 ,1614894350 
2024,G54,경북,611 ,1741 ,1837 ,57478590 ,83688920 
2024,G54,경남,846 ,2818 ,3004 ,125400060 ,198071410 
2024,G54,제주,211 ,478 ,496 ,33396650 ,48956530 
2024,G54,세종,37 ,100 ,105 ,4432100 ,6688220 
2024,G55,서울,11170 ,34369 ,36442 ,2407257020 ,3767688970 
2024,G55,부산,981 ,5546 ,10010 ,913336150 ,1264558540 
2024,G55,인천,2511 ,7911 ,8935 ,588562310 ,933998400 
2024,G55,대구,543 ,2284 ,2814 ,91761310 ,128045120 
2024,G55,광주,676 ,2127 ,2693 ,110914620 ,159033140 
2024,G55,대전,1148 ,3518 ,4281 ,216817830 ,350636340 
2024,G55,울산,436 ,933 ,1919 ,270345410 ,374083800 
2024,G55,경기,4075 ,11519 ,14877 ,1096855010 ,1604812490 
2024,G55,강원,1043 ,2965 ,2985 ,182463750 ,260133630 
2024,G55,충북,647 ,1454 ,1542 ,54664860 ,83033480 
2024,G55,충남,1238 ,5863 ,6284 ,276726760 ,412915720 
2024,G55,전북,831 ,3953 ,4470 ,410609470 ,560858340 
2024,G55,전남,710 ,2228 ,3324 ,185728560 ,256249640 
2024,G55,경북,1477 ,4956 ,5728 ,319526170 ,491676630 
2024,G55,경남,2026 ,6911 ,7653 ,507864990 ,760248350 
2024,G55,제주,149 ,412 ,412 ,10774000 ,15841850 
2024,G55,세종,65 ,137 ,191 ,18667190 ,27913580 
2024,G56,서울,38803 ,120417 ,127786 ,7866809750 ,11736262290 
2024,G56,부산,14516 ,45540 ,52571 ,3619662200 ,5199284890 
2024,G56,인천,10745 ,34292 ,38857 ,2681131030 ,3847844010 
2024,G56,대구,13841 ,40705 ,44045 ,2969766190 ,4396977040 
2024,G56,광주,7695 ,19706 ,27849 ,2575244950 ,3686097860 
2024,G56,대전,7260 ,21700 ,24297 ,1794042950 ,2626190930 
2024,G56,울산,4698 ,15457 ,17661 ,1117600940 ,1609365610 
2024,G56,경기,49391 ,150234 ,163546 ,11007025570 ,15986875990 
2024,G56,강원,7889 ,25212 ,26821 ,1326237130 ,1932634980 
2024,G56,충북,7188 ,21044 ,23907 ,1505887810 ,2144575440 
2024,G56,충남,8979 ,25012 ,26788 ,1607645560 ,2335835230 
2024,G56,전북,9514 ,28052 ,35127 ,2356286340 ,3348043460 
2024,G56,전남,8488 ,23361 ,29954 ,2102325110 ,2988061470 
2024,G56,경북,10939 ,30733 ,33904 ,2034444850 ,2953431350 
2024,G56,경남,13793 ,41181 ,48292 ,3098017050 ,4471836510 
2024,G56,제주,4390 ,11854 ,12235 ,537659710 ,795300500 
2024,G56,세종,792 ,2246 ,2417 ,137426700 ,196841880 
2024,G57,서울,20394 ,56963 ,57890 ,2394496040 ,3470393890 
2024,G57,부산,6409 ,19158 ,20450 ,840454690 ,1212831720 
2024,G57,인천,4335 ,12456 ,13057 ,569642710 ,816932900 
2024,G57,대구,6528 ,18561 ,18721 ,844134420 ,1185657750 
2024,G57,광주,3838 ,10583 ,11106 ,514160800 ,727654670 
2024,G57,대전,2523 ,6581 ,7047 ,336180200 ,491016210 
2024,G57,울산,1408 ,4403 ,4779 ,227608460 ,326713840 
2024,G57,경기,16767 ,45480 ,47957 ,1952303560 ,2821496280 
2024,G57,강원,2459 ,6837 ,6944 ,286163260 ,407441420 
2024,G57,충북,2971 ,7524 ,7822 ,334538450 ,478426850 
2024,G57,충남,3304 ,10380 ,11033 ,400404370 ,565471650 
2024,G57,전북,4169 ,11811 ,12243 ,632939630 ,896198080 
2024,G57,전남,6499 ,18325 ,19168 ,775784560 ,1094656700 
2024,G57,경북,5834 ,16868 ,17131 ,792716670 ,1125263240 
2024,G57,경남,7001 ,18098 ,18953 ,849278990 ,1282788420 
2024,G57,제주,1444 ,3713 ,3795 ,162224810 ,230937220 
2024,G57,세종,264 ,792 ,792 ,19609300 ,30164830 
2024,G58,서울,8648 ,20786 ,21229 ,914847490 ,1384785350 
2024,G58,부산,3611 ,7871 ,7994 ,294379610 ,429111300 
2024,G58,인천,1981 ,3884 ,3936 ,170042830 ,250019350 
2024,G58,대구,2046 ,5031 ,5087 ,240860130 ,351042390 
2024,G58,광주,1733 ,4982 ,5009 ,207337800 ,297038900 
2024,G58,대전,1203 ,2780 ,2865 ,118910860 ,177794280 
2024,G58,울산,841 ,1786 ,1803 ,80922170 ,122937570 
2024,G58,경기,7622 ,15558 ,16106 ,751099110 ,1097559840 
2024,G58,강원,1539 ,2617 ,2620 ,120623210 ,172454900 
2024,G58,충북,1607 ,3082 ,3093 ,102463350 ,142231760 
2024,G58,충남,3374 ,6871 ,6880 ,228654970 ,324862820 
2024,G58,전북,4619 ,9746 ,9887 ,422921910 ,598117880 
2024,G58,전남,3694 ,6565 ,6850 ,311806750 ,446768610 
2024,G58,경북,2723 ,5767 ,5877 ,278236680 ,400229410 
2024,G58,경남,3010 ,6629 ,6735 ,264089720 ,386228180 
2024,G58,제주,1143 ,2368 ,2370 ,104113420 ,146762100 
2024,G58,세종,191 ,417 ,416 ,19893330 ,32122460 
2024,G59,서울,1192 ,3373 ,3412 ,82113530 ,127763020 
2024,G59,부산,143 ,455 ,466 ,15952130 ,22132840 
2024,G59,인천,110 ,305 ,318 ,8732660 ,11382160 
2024,G59,대구,179 ,464 ,464 ,12442160 ,21214570 
2024,G59,광주,78 ,243 ,259 ,9903530 ,15660960 
2024,G59,대전,31 ,55 ,193 ,9193340 ,12399700 
2024,G59,울산,78 ,215 ,223 ,4019470 ,5688090 
2024,G59,경기,662 ,1834 ,1865 ,56240130 ,81824190 
2024,G59,강원,110 ,363 ,362 ,6862740 ,11459470 
2024,G59,충북,65 ,288 ,287 ,3950550 ,5264050 
2024,G59,충남,89 ,327 ,330 ,6832590 ,10130580 
2024,G59,전북,95 ,419 ,419 ,8468670 ,11663500 
2024,G59,전남,296 ,1107 ,1111 ,22122490 ,33461720 
2024,G59,경북,101 ,247 ,247 ,6875370 ,11017140 
2024,G59,경남,142 ,427 ,444 ,10617680 ,15062540 
2024,G59,제주,60 ,158 ,158 ,3016180 ,3847180 
2024,G59,세종,16 ,31 ,31 ,524840 ,676840 
2024,G60,서울,1617 ,5168 ,5423 ,560144690 ,706469840 
2024,G60,부산,85 ,808 ,808 ,45390860 ,57836990 
2024,G60,인천,95 ,448 ,616 ,66995350 ,88124990 
2024,G60,대구,181 ,975 ,988 ,34500700 ,52391840 
2024,G60,광주,73 ,723 ,928 ,62089680 ,78359130 
2024,G60,대전,49 ,291 ,290 ,15034460 ,18471580 
2024,G60,울산,14 ,29 ,29 ,1676230 ,2047130 
2024,G60,경기,228 ,1433 ,1726 ,107438530 ,128928020 
2024,G60,강원,25 ,350 ,350 ,10832630 ,12788730 
2024,G60,충북,31 ,345 ,340 ,20846370 ,23872380 
2024,G60,충남,79 ,407 ,420 ,36171110 ,46187090 
2024,G60,전북,48 ,486 ,494 ,31227310 ,38112600 
2024,G60,전남,17 ,63 ,388 ,35115680 ,41984300 
2024,G60,경북,17 ,64 ,88 ,7366510 ,9519400 
2024,G60,경남,154 ,562 ,641 ,34300930 ,47406760 
2024,G60,제주,9 ,185 ,189 ,4426410 ,5413530 
2024,G60,세종,6 ,56 ,55 ,2202120 ,4264420 
2024,G61,서울,2217 ,13950 ,34225 ,9547572050 ,10986249630 
2024,G61,부산,433 ,4165 ,13621 ,2868825810 ,3290584130 
2024,G61,인천,329 ,1828 ,7284 ,1730939980 ,2004859940 
2024,G61,대구,415 ,3364 ,15917 ,3314600650 ,3820223220 
2024,G61,광주,242 ,1781 ,6311 ,1788099390 ,2057871270 
2024,G61,대전,219 ,1268 ,5339 ,1547577650 ,1769029940 
2024,G61,울산,86 ,1139 ,2895 ,588900070 ,685501250 
2024,G61,경기,1164 ,7352 ,30149 ,6388310460 ,7398300120 
2024,G61,강원,123 ,1397 ,3309 ,641349920 ,732356510 
2024,G61,충북,107 ,1446 ,4968 ,881218170 ,1013265700 
2024,G61,충남,156 ,838 ,3503 ,616109450 ,723138060 
2024,G61,전북,200 ,2355 ,5651 ,1061731020 ,1221189930 
2024,G61,전남,106 ,882 ,3345 ,346630700 ,413513560 
2024,G61,경북,146 ,1877 ,5077 ,774057020 ,904994480 
2024,G61,경남,343 ,3155 ,10803 ,1935203080 ,2258975770 
2024,G61,제주,48 ,817 ,1583 ,209765680 ,250722840 
2024,G61,세종,32 ,164 ,325 ,92828280 ,105510000 
2024,G62,서울,17929 ,45995 ,49315 ,3400926000 ,5614874890 
2024,G62,부산,4350 ,13708 ,14542 ,798218830 ,1219916030 
2024,G62,인천,2036 ,4996 ,5560 ,340095100 ,562635320 
2024,G62,대구,4072 ,14326 ,15094 ,725463550 ,1153638400 
2024,G62,광주,2812 ,6639 ,7035 ,515411890 ,834089550 
2024,G62,대전,1854 ,5427 ,5924 ,431024010 ,668128360 
2024,G62,울산,781 ,1908 ,2231 ,107608900 ,175270300 
2024,G62,경기,10232 ,26579 ,29437 ,1729250660 ,2880599390 
2024,G62,강원,1795 ,4077 ,4086 ,144811210 ,267520930 
2024,G62,충북,1133 ,2536 ,2550 ,119132650 ,209325310 
2024,G62,충남,1163 ,2657 ,2841 ,157152240 ,236561430 
2024,G62,전북,1981 ,5353 ,5791 ,305276580 ,492415260 
2024,G62,전남,1712 ,3291 ,3651 ,269653720 ,398286350 
2024,G62,경북,2438 ,6532 ,7462 ,354209230 ,579645280 
2024,G62,경남,1894 ,5050 ,5770 ,244849640 ,405627830 
2024,G62,제주,409 ,1435 ,1466 ,53460200 ,87262490 
2024,G62,세종,375 ,910 ,907 ,49237490 ,81203860 
2024,G63,서울,13975 ,47363 ,48042 ,1622379150 ,3006548430 
2024,G63,부산,2898 ,10058 ,11024 ,444163990 ,666986260 
2024,G63,인천,1779 ,5775 ,5896 ,173046320 ,323471620 
2024,G63,대구,3464 ,13275 ,13543 ,492425580 ,722695060 
2024,G63,광주,1370 ,5104 ,5658 ,240315790 ,386528290 
2024,G63,대전,1171 ,4071 ,4663 ,212567920 ,331513570 
2024,G63,울산,543 ,1597 ,1878 ,69383210 ,103071790 
2024,G63,경기,8753 ,30264 ,31291 ,1027788280 ,1697613390 
2024,G63,강원,1500 ,5152 ,5341 ,204594750 ,303972960 
2024,G63,충북,1593 ,4558 ,4659 ,172476160 ,247288680 
2024,G63,충남,1196 ,3655 ,4040 ,122860660 ,188053940 
2024,G63,전북,1556 ,5816 ,6054 ,166727410 ,249441110 
2024,G63,전남,1685 ,6593 ,7165 ,252033280 ,369394010 
2024,G63,경북,2993 ,10802 ,11116 ,371160530 ,562816850 
2024,G63,경남,2857 ,9991 ,10907 ,407725100 ,642885250 
2024,G63,제주,527 ,1753 ,1851 ,118861890 ,157456780 
2024,G63,세종,134 ,367 ,690 ,30712110 ,40953750 
2024,G64,서울,4846 ,10313 ,10380 ,317026710 ,462656510 
2024,G64,부산,3237 ,6708 ,6926 ,240048540 ,355798760 
2024,G64,인천,1600 ,3490 ,3648 ,154550660 ,220936680 
2024,G64,대구,2549 ,5777 ,6015 ,182379610 ,281156520 
2024,G64,광주,1139 ,3265 ,3419 ,214100810 ,300754730 
2024,G64,대전,511 ,995 ,1001 ,25953870 ,36439860 
2024,G64,울산,860 ,1777 ,1848 ,44533720 ,69567380 
2024,G64,경기,6034 ,12304 ,12436 ,448110530 ,682945290 
2024,G64,강원,668 ,1405 ,1396 ,31616000 ,45086920 
2024,G64,충북,2141 ,5035 ,5043 ,172609710 ,242972760 
2024,G64,충남,871 ,1664 ,1696 ,37890320 ,54322160 
2024,G64,전북,1116 ,2280 ,2331 ,78221080 ,119387830 
2024,G64,전남,578 ,1149 ,1196 ,32201230 ,49066160 
2024,G64,경북,1957 ,4231 ,4243 ,142642670 ,213791250 
2024,G64,경남,2428 ,4477 ,4663 ,162965740 ,239974810 
2024,G64,제주,547 ,1011 ,1010 ,39432340 ,67919240 
2024,G64,세종,104 ,245 ,245 ,3493710 ,4511450 
2024,G70,서울,4913 ,22849 ,27320 ,3401236360 ,3983690550 
2024,G70,부산,859 ,3748 ,6483 ,823776490 ,981552720 
2024,G70,인천,417 ,2217 ,3529 ,430895660 ,505233450 
2024,G70,대구,666 ,3520 ,4586 ,432248450 ,511724470 
2024,G70,광주,418 ,2023 ,4483 ,574410160 ,680915170 
2024,G70,대전,404 ,1939 ,2603 ,307631080 ,392112970 
2024,G70,울산,144 ,711 ,844 ,99701730 ,115829180 
2024,G70,경기,1780 ,9174 ,13579 ,1626991830 ,1939362180 
2024,G70,강원,217 ,832 ,1120 ,141523820 ,166818090 
2024,G70,충북,150 ,684 ,787 ,58585370 ,69164810 
2024,G70,충남,194 ,750 ,1360 ,157499010 ,185377140 
2024,G70,전북,266 ,1174 ,1813 ,263618880 ,311700590 
2024,G70,전남,107 ,408 ,1160 ,96200370 ,115761800 
2024,G70,경북,143 ,895 ,1333 ,77635320 ,95844780 
2024,G70,경남,556 ,2754 ,4653 ,502742490 ,597648410 
2024,G70,제주,90 ,353 ,361 ,17828280 ,22773110 
2024,G70,세종,45 ,196 ,290 ,23489650 ,29354870 
2024,G71,서울,3266 ,25097 ,30256 ,5104919560 ,5716658340 
2024,G71,부산,283 ,5143 ,5863 ,497507370 ,571861870 
2024,G71,인천,214 ,3073 ,4502 ,601582970 ,677420830 
2024,G71,대구,345 ,4156 ,5966 ,612208170 ,700043280 
2024,G71,광주,198 ,2086 ,2831 ,293288180 ,330242270 
2024,G71,대전,175 ,2721 ,3936 ,466971320 ,524950150 
2024,G71,울산,63 ,1160 ,1926 ,153632350 ,177283350 
2024,G71,경기,1065 ,12687 ,16213 ,1880087270 ,2100682050 
2024,G71,강원,105 ,1138 ,1569 ,80900040 ,95924230 
2024,G71,충북,105 ,1522 ,2022 ,159177290 ,183302860 
2024,G71,충남,195 ,2070 ,2548 ,211338360 ,242165200 
2024,G71,전북,213 ,1924 ,2944 ,302229740 ,352455160 
2024,G71,전남,86 ,939 ,1113 ,92489810 ,107400350 
2024,G71,경북,185 ,1022 ,1565 ,86374000 ,102382900 
2024,G71,경남,736 ,7171 ,8879 ,714991800 ,838141170 
2024,G71,제주,62 ,1893 ,2219 ,105017040 ,121905090 
2024,G71,세종,38 ,418 ,421 ,28360170 ,32992030 
2024,G72,서울,991 ,2774 ,3570 ,555943480 ,830513150 
2024,G72,부산,154 ,461 ,657 ,59579790 ,91029010 
2024,G72,인천,147 ,367 ,495 ,104989300 ,149156400 
2024,G72,대구,164 ,553 ,710 ,89177080 ,128707550 
2024,G72,광주,101 ,248 ,476 ,82501510 ,121219880 
2024,G72,대전,91 ,369 ,530 ,64484140 ,92581960 
2024,G72,울산,35 ,228 ,429 ,48578920 ,63460930 
2024,G72,경기,692 ,2093 ,2832 ,377165800 ,545618470 
2024,G72,강원,83 ,213 ,307 ,40751750 ,57452410 
2024,G72,충북,72 ,174 ,438 ,33437960 ,46683940 
2024,G72,충남,74 ,133 ,161 ,21115390 ,30496110 
2024,G72,전북,54 ,128 ,160 ,21773410 ,35537370 
2024,G72,전남,69 ,212 ,333 ,39553070 ,52605530 
2024,G72,경북,82 ,193 ,681 ,210841150 ,230834050 
2024,G72,경남,131 ,494 ,677 ,81690110 ,118581000 
2024,G72,제주,53 ,81 ,103 ,17010520 ,24575340 
2024,G72,세종,15 ,31 ,30 ,6045260 ,9097120 
2024,G73,서울,167 ,479 ,775 ,77515890 ,101916550 
2024,G73,부산,40 ,102 ,145 ,36063060 ,48251450 
2024,G73,인천,27 ,88 ,144 ,6917270 ,9065350 
2024,G73,대구,31 ,154 ,348 ,29107140 ,36361880 
2024,G73,광주,20 ,83 ,161 ,25243160 ,29753740 
2024,G73,대전,20 ,43 ,44 ,3471920 ,4905610 
2024,G73,울산,11 ,34 ,34 ,1677270 ,2316020 
2024,G73,경기,143 ,466 ,1029 ,161931990 ,193624950 
2024,G73,강원,11 ,23 ,23 ,1579060 ,2166160 
2024,G73,충북,14 ,40 ,107 ,18805350 ,24703640 
2024,G73,충남,17 ,37 ,46 ,3555500 ,4796550 
2024,G73,전북,16 ,47 ,47 ,1451390 ,1819210 
2024,G73,전남,22 ,64 ,117 ,11839250 ,16243610 
2024,G73,경북,30 ,77 ,103 ,3227940 ,4522860 
2024,G73,경남,28 ,75 ,151 ,11167190 ,14070750 
2024,G73,제주,4 ,5 ,5 ,222010 ,422310 
2024,G73,세종,2 ,5 ,5 ,68680 ,85080 
2024,G80,서울,4397 ,88639 ,111832 ,14388748020 ,16657596380 
2024,G80,부산,710 ,27457 ,31704 ,2341315100 ,2925776570 
2024,G80,인천,389 ,18286 ,19294 ,2003697530 ,2361520850 
2024,G80,대구,660 ,17020 ,20180 ,1279896740 ,1597354590 
2024,G80,광주,329 ,8372 ,10354 ,567836780 ,748126740 
2024,G80,대전,517 ,17007 ,20241 ,1640979880 ,2075862920 
2024,G80,울산,222 ,13701 ,14196 ,1000215410 ,1251801970 
2024,G80,경기,2520 ,69784 ,85950 ,8665695510 ,10367959350 
2024,G80,강원,257 ,7975 ,8919 ,380761660 ,533307840 
2024,G80,충북,218 ,5869 ,6772 ,424001320 ,530383940 
2024,G80,충남,276 ,7105 ,11628 ,902312310 ,1127585670 
2024,G80,전북,319 ,7335 ,10715 ,629952840 ,901331030 
2024,G80,전남,186 ,6072 ,8220 ,424650820 ,570208940 
2024,G80,경북,232 ,6297 ,10202 ,648926340 ,830838180 
2024,G80,경남,778 ,27416 ,31963 ,1691203670 ,2323123460 
2024,G80,제주,188 ,10855 ,11171 ,635775440 ,821675040 
2024,G80,세종,39 ,336 ,351 ,9980100 ,16400240 
2024,G81,서울,8832 ,108702 ,603098 ,78543209170 ,101414510660 
2024,G81,부산,5488 ,52663 ,724097 ,65503794520 ,85673158450 
2024,G81,인천,2626 ,22734 ,287240 ,29232140960 ,37762522860 
2024,G81,대구,1753 ,15867 ,192326 ,19356855100 ,25053245920 
2024,G81,광주,2654 ,22418 ,330332 ,34250962660 ,44518280810 
2024,G81,대전,1356 ,14815 ,119856 ,10701126890 ,13898660840 
2024,G81,울산,1169 ,10007 ,178806 ,13593414380 ,17997637010 
2024,G81,경기,11957 ,120107 ,1278085 ,138490723720 ,179104521440 
2024,G81,강원,1102 ,13551 ,64376 ,5208320660 ,6899901750 
2024,G81,충북,1672 ,15470 ,123213 ,12761975860 ,16632963150 
2024,G81,충남,2101 ,21639 ,201027 ,15876787840 ,20981737000 
2024,G81,전북,3452 ,30134 ,372637 ,34881877160 ,45171564400 
2024,G81,전남,2230 ,22630 ,256779 ,19824557560 ,26109743100 
2024,G81,경북,3347 ,30793 ,421816 ,36326700960 ,47486469590 
2024,G81,경남,3795 ,43359 ,454437 ,41480349210 ,54263645030 
2024,G81,제주,753 ,15063 ,52954 ,4838038580 ,6355913680 
2024,G81,세종,81 ,548 ,7325 ,467594000 ,633544170 
2024,G82,서울,4396 ,42039 ,247485 ,34052033170 ,43395838060 
2024,G82,부산,1198 ,12851 ,119820 ,12932259030 ,16743390200 
2024,G82,인천,1061 ,10232 ,106402 ,12520891040 ,15860740090 
2024,G82,대구,842 ,6203 ,71036 ,9418316650 ,12039972830 
2024,G82,광주,794 ,6088 ,71459 ,8573816980 ,11024632610 
2024,G82,대전,641 ,5809 ,46501 ,5236645810 ,6673155150 
2024,G82,울산,309 ,2671 ,31284 ,2779511000 ,3639268050 
2024,G82,경기,5522 ,55269 ,497843 ,57449014760 ,73455254250 
2024,G82,강원,379 ,4229 ,21066 ,1699660490 ,2223223920 
2024,G82,충북,572 ,6289 ,42768 ,5199611570 ,6634257080 
2024,G82,충남,762 ,7685 ,51543 ,4758408090 ,6198007620 
2024,G82,전북,1067 ,8235 ,90537 ,10665737770 ,13654404160 
2024,G82,전남,387 ,5049 ,33677 ,2812589560 ,3658337630 
2024,G82,경북,768 ,7647 ,75699 ,7112511820 ,9215467010 
2024,G82,경남,1088 ,16005 ,94635 ,9294639220 ,11975775240 
2024,G82,제주,342 ,5600 ,21184 ,2218663380 ,2825051020 
2024,G82,세종,20 ,43 ,555 ,37174220 ,50185980 
2024,G83,서울,1923 ,6271 ,10504 ,1298507100 ,1836786090 
2024,G83,부산,738 ,3201 ,13666 ,1699603410 ,2260906470 
2024,G83,인천,459 ,1237 ,3133 ,303193780 ,424910310 
2024,G83,대구,419 ,1145 ,4834 ,666444890 ,910759230 
2024,G83,광주,326 ,1115 ,2882 ,343579590 ,458905700 
2024,G83,대전,293 ,1280 ,4264 ,559768930 ,745617950 
2024,G83,울산,284 ,1204 ,3179 ,340376320 ,482601840 
2024,G83,경기,2006 ,7088 ,17458 ,2139025320 ,2939333300 
2024,G83,강원,211 ,1149 ,2406 ,213563740 ,303417380 
2024,G83,충북,225 ,675 ,917 ,130983980 ,186794080 
2024,G83,충남,295 ,769 ,2167 ,154249500 ,221608950 
2024,G83,전북,310 ,1126 ,4959 ,406335960 ,553830990 
2024,G83,전남,246 ,621 ,2195 ,241130760 ,332021630 
2024,G83,경북,588 ,1597 ,5438 ,737979530 ,1035302740 
2024,G83,경남,539 ,2164 ,5442 ,507139190 ,716833640 
2024,G83,제주,81 ,327 ,687 ,67381380 ,90303350 
2024,G83,세종,51 ,87 ,243 ,44377480 ,66435550 
2024,G90,서울,16904 ,48638 ,52669 ,4028154250 ,5490223660 
2024,G90,부산,2369 ,8260 ,9259 ,785763910 ,997607740 
2024,G90,인천,2105 ,5378 ,6019 ,436230670 ,583901060 
2024,G90,대구,1969 ,6181 ,6776 ,429350700 ,554638370 
2024,G90,광주,1826 ,7751 ,8699 ,621365810 ,830078730 
2024,G90,대전,2253 ,8436 ,8806 ,586646940 ,739929460 
2024,G90,울산,556 ,2174 ,2441 ,138551470 ,188157650 
2024,G90,경기,11045 ,38324 ,46077 ,3691022640 ,4871100710 
2024,G90,강원,869 ,3528 ,3559 ,166314630 ,221285480 
2024,G90,충북,1021 ,3159 ,3263 ,163523170 ,218285280 
2024,G90,충남,1465 ,5375 ,5835 ,328074650 ,422506930 
2024,G90,전북,2612 ,11251 ,13846 ,888311150 ,1113999240 
2024,G90,전남,2109 ,6860 ,7608 ,483989010 ,638560150 
2024,G90,경북,1307 ,6438 ,7071 ,331141590 ,435461910 
2024,G90,경남,2074 ,7391 ,8052 ,425303960 ,567150080 
2024,G90,제주,502 ,1424 ,1667 ,121784630 ,158514820 
2024,G90,세종,407 ,969 ,1098 ,103143320 ,134334760 
2024,G91,서울,5089 ,19339 ,46321 ,10084076670 ,12934528270 
2024,G91,부산,840 ,3714 ,16086 ,2759413970 ,3510409480 
2024,G91,인천,536 ,2250 ,6856 ,1513245350 ,1951466570 
2024,G91,대구,1303 ,5077 ,17180 ,3296203670 ,4414901970 
2024,G91,광주,388 ,1749 ,4998 ,1318579030 ,1617550850 
2024,G91,대전,421 ,1654 ,8366 ,1395094940 ,1767306130 
2024,G91,울산,224 ,1025 ,4044 ,704233930 ,911622170 
2024,G91,경기,2874 ,10715 ,38563 ,7503093960 ,9561658710 
2024,G91,강원,328 ,1201 ,2829 ,601216660 ,801619630 
2024,G91,충북,211 ,712 ,2758 ,527300350 ,683001130 
2024,G91,충남,299 ,1414 ,5760 ,1488761760 ,1864320020 
2024,G91,전북,417 ,1537 ,7312 ,1132049100 ,1485200190 
2024,G91,전남,211 ,721 ,3364 ,329377050 ,439613320 
2024,G91,경북,375 ,1352 ,9310 ,2037270460 ,2604459020 
2024,G91,경남,624 ,2528 ,10229 ,1582382020 ,2058195660 
2024,G91,제주,99 ,278 ,695 ,135272350 ,170211570 
2024,G91,세종,38 ,125 ,179 ,34669520 ,45706410 
2024,G92,서울,67 ,212 ,1368 ,360188170 ,451393700 
2024,G92,부산,10 ,35 ,332 ,70620830 ,92389270 
2024,G92,인천,10 ,13 ,66 ,38866760 ,50355950 
2024,G92,대구,22 ,62 ,980 ,458034270 ,570571670 
2024,G92,광주,5 ,24 ,30 ,3567290 ,5416550 
2024,G92,대전,9 ,17 ,32 ,8404540 ,10970900 
2024,G92,울산,7 ,25 ,62 ,15836130 ,20788080 
2024,G92,경기,44 ,125 ,1310 ,346450350 ,445978020 
2024,G92,강원,9 ,47 ,148 ,39017720 ,52858180 
2024,G92,충북,4 ,10 ,54 ,19244490 ,24667070 
2024,G92,충남,2 ,6 ,127 ,7366710 ,10117180 
2024,G92,전북,4 ,14 ,25 ,3058440 ,4808380 
2024,G92,전남,1 ,6 ,32 ,4807750 ,6928330 
2024,G92,경북,5 ,22 ,318 ,77973100 ,100324030 
2024,G92,경남,3 ,11 ,22 ,4737310 ,5677080 
2024,G92,제주,1 ,1 ,1 ,715270 ,974760 
2024,G92,세종,1 ,1 ,1 ,565290 ,596170 
2024,G93,서울,12528 ,38227 ,89402 ,19664235010 ,24597823010 
2024,G93,부산,1933 ,6927 ,30139 ,5065407850 ,6570613520 
2024,G93,인천,1790 ,4849 ,18286 ,3635673130 ,4687398820 
2024,G93,대구,1516 ,4168 ,20150 ,3688066140 ,4705157930 
2024,G93,광주,1086 ,2664 ,9635 ,1899846900 ,2389628270 
2024,G93,대전,1531 ,3838 ,17182 ,2737484580 ,3555886200 
2024,G93,울산,544 ,3622 ,10466 ,1586713540 ,2002377700 
2024,G93,경기,7730 ,22076 ,83874 ,14605388130 ,18818671810 
2024,G93,강원,956 ,1937 ,6767 ,1493503710 ,1937462510 
2024,G93,충북,2176 ,5693 ,13279 ,2140147460 ,2785748710 
2024,G93,충남,676 ,2594 ,8743 ,1463934750 ,1840166860 
2024,G93,전북,1936 ,3798 ,12399 ,2193517580 ,2765705110 
2024,G93,전남,864 ,1675 ,7227 ,1285507780 ,1663084210 
