진료개시년도,진료형태소분류코드,시도코드,시도시군구코드,주상병분류,진료인원(명),진료비(천원)
2022,한방기관외래,충청남도,아산시,눈및눈부속기의 질환[H00-H59],55,7756
2022,한방기관외래,충청남도,아산시,귀 및 유양돌기의 질환[H60-H95],369,72546
2022,한방기관외래,충청남도,아산시,순환기계의 질환[I00-I99],236,87188
2022,한방기관외래,충청남도,아산시,호흡기계의 질환[J00-J99],2016,177193
2022,한방기관외래,충청남도,아산시,소화기계의 질환[K00-K93],4621,433041
2022,한방기관외래,충청남도,아산시,피부 및 피하조직의 질환[L00-L99],820,158806
2022,한방기관외래,충청남도,아산시,근골격계 및 결합조직의 질환[M00-M99],45552,8368973
2022,한방기관외래,충청남도,아산시,비뇨생식기계의 질환[N00-N99],381,67568
2022,한방기관외래,충청남도,아산시,임신  출산 및 산욕[O00-O99],23,1350
2022,한방기관외래,충청남도,아산시,선천성기형  변형 및 염색체 이상[Q00-Q99],10,894
2022,한방기관외래,충청남도,아산시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],3097,349654
2022,한방기관외래,충청남도,아산시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],27533,3820175
2022,한방기관외래,충청남도,아산시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],21,3198
2022,한방기관외래,충청남도,아산시,특수목적코드[U00-U99],3327,471273
2022,한방기관외래,충청남도,서산시,특정감염성 및 기생충성 질환[A00-B99],26,2314
2022,한방기관외래,충청남도,서산시,신생물[C00-D48],123,48085
2022,한방기관외래,충청남도,서산시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,서산시,내분비  영양 및 대사질환[E00-E90],37,3531
2022,한방기관외래,충청남도,서산시,정신 및 행동장애[F00-F99],108,10806
2022,한방기관외래,충청남도,서산시,신경계의 질환[G00-G99],1187,230072
2022,한방기관외래,충청남도,서산시,눈및눈부속기의 질환[H00-H59],35,1606
2022,한방기관외래,충청남도,서산시,귀 및 유양돌기의 질환[H60-H95],183,39126
2022,한방기관외래,충청남도,서산시,순환기계의 질환[I00-I99],66,13625
2022,한방기관외래,충청남도,서산시,호흡기계의 질환[J00-J99],748,46904
2022,한방기관외래,충청남도,서산시,소화기계의 질환[K00-K93],1898,183874
2022,한방기관외래,충청남도,서산시,피부 및 피하조직의 질환[L00-L99],321,39249
2022,한방기관외래,충청남도,서산시,근골격계 및 결합조직의 질환[M00-M99],24172,4539096
2022,한방기관외래,충청남도,서산시,비뇨생식기계의 질환[N00-N99],175,20549
2022,한방기관외래,충청남도,서산시,임신  출산 및 산욕[O00-O99],9,273
2022,한방기관외래,충청남도,서산시,주산기에 기원한 특정병태[P00-P96],*,*
2022,한방기관외래,충청남도,서산시,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,충청남도,서산시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1472,147546
2022,한방기관외래,충청남도,서산시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],12219,1570281
2022,한방기관외래,충청남도,서산시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],8,455
2022,한방기관외래,충청남도,서산시,특수목적코드[U00-U99],1347,159562
2022,한방기관외래,충청남도,논산시,특정감염성 및 기생충성 질환[A00-B99],40,3583
2022,한방기관외래,충청남도,논산시,신생물[C00-D48],56,17949
2022,한방기관외래,충청남도,논산시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,논산시,내분비  영양 및 대사질환[E00-E90],49,5510
2022,한방기관외래,충청남도,논산시,정신 및 행동장애[F00-F99],234,24208
2022,한방기관외래,충청남도,논산시,신경계의 질환[G00-G99],1266,197922
2022,한방기관외래,충청남도,논산시,눈및눈부속기의 질환[H00-H59],37,7221
2022,한방기관외래,충청남도,논산시,귀 및 유양돌기의 질환[H60-H95],246,37725
2022,한방기관외래,충청남도,논산시,순환기계의 질환[I00-I99],109,25390
2022,한방기관외래,충청남도,논산시,호흡기계의 질환[J00-J99],807,51854
2022,한방기관외래,충청남도,논산시,소화기계의 질환[K00-K93],2947,241131
2022,한방기관외래,충청남도,논산시,피부 및 피하조직의 질환[L00-L99],208,33416
2022,한방기관외래,충청남도,논산시,근골격계 및 결합조직의 질환[M00-M99],20736,3614711
2022,한방기관외래,충청남도,논산시,비뇨생식기계의 질환[N00-N99],150,13313
2022,한방기관외래,충청남도,논산시,임신  출산 및 산욕[O00-O99],7,340
2022,한방기관외래,충청남도,논산시,선천성기형  변형 및 염색체 이상[Q00-Q99],7,444
2022,한방기관외래,충청남도,논산시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],2229,224332
2022,한방기관외래,충청남도,논산시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],8045,916849
2022,한방기관외래,충청남도,논산시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],15,695
2022,한방기관외래,충청남도,논산시,특수목적코드[U00-U99],2268,259451
2022,한방기관외래,충청남도,계룡시,특정감염성 및 기생충성 질환[A00-B99],21,1859
2022,한방기관외래,충청남도,계룡시,신생물[C00-D48],36,13682
2022,한방기관외래,충청남도,계룡시,내분비  영양 및 대사질환[E00-E90],20,1562
2022,한방기관외래,충청남도,계룡시,정신 및 행동장애[F00-F99],49,3327
2022,한방기관외래,충청남도,계룡시,신경계의 질환[G00-G99],355,61084
2022,한방기관외래,충청남도,계룡시,눈및눈부속기의 질환[H00-H59],25,4622
2022,한방기관외래,충청남도,계룡시,귀 및 유양돌기의 질환[H60-H95],62,10577
2022,한방기관외래,충청남도,계룡시,순환기계의 질환[I00-I99],22,4364
2022,한방기관외래,충청남도,계룡시,호흡기계의 질환[J00-J99],363,26141
2022,한방기관외래,충청남도,계룡시,소화기계의 질환[K00-K93],1025,92262
2022,한방기관외래,충청남도,계룡시,피부 및 피하조직의 질환[L00-L99],94,16754
2022,한방기관외래,충청남도,계룡시,근골격계 및 결합조직의 질환[M00-M99],6628,1205479
2022,한방기관외래,충청남도,계룡시,비뇨생식기계의 질환[N00-N99],49,7485
2022,한방기관외래,충청남도,계룡시,임신  출산 및 산욕[O00-O99],*,*
2022,한방기관외래,충청남도,계룡시,주산기에 기원한 특정병태[P00-P96],*,*
2022,한방기관외래,충청남도,계룡시,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,충청남도,계룡시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],542,57371
2022,한방기관외래,충청남도,계룡시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],3876,490958
2022,한방기관외래,충청남도,계룡시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],5,478
2022,한방기관외래,충청남도,계룡시,특수목적코드[U00-U99],729,78097
2022,한방기관외래,충청남도,당진시,특정감염성 및 기생충성 질환[A00-B99],21,3908
2022,한방기관외래,충청남도,당진시,신생물[C00-D48],84,28965
2022,한방기관외래,충청남도,당진시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,당진시,내분비  영양 및 대사질환[E00-E90],38,3536
2022,한방기관외래,충청남도,당진시,정신 및 행동장애[F00-F99],80,18886
2022,한방기관외래,충청남도,당진시,신경계의 질환[G00-G99],1183,223432
2022,한방기관외래,충청남도,당진시,눈및눈부속기의 질환[H00-H59],23,1159
2022,한방기관외래,충청남도,당진시,귀 및 유양돌기의 질환[H60-H95],163,30020
2022,한방기관외래,충청남도,당진시,순환기계의 질환[I00-I99],112,38203
2022,한방기관외래,충청남도,당진시,호흡기계의 질환[J00-J99],747,50685
2022,한방기관외래,충청남도,당진시,소화기계의 질환[K00-K93],1953,180197
2022,한방기관외래,충청남도,당진시,피부 및 피하조직의 질환[L00-L99],199,29594
2022,한방기관외래,충청남도,당진시,근골격계 및 결합조직의 질환[M00-M99],25631,4541881
2022,한방기관외래,충청남도,당진시,비뇨생식기계의 질환[N00-N99],135,15215
2022,한방기관외래,충청남도,당진시,임신  출산 및 산욕[O00-O99],7,341
2022,한방기관외래,충청남도,당진시,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,충청남도,당진시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1344,129887
2022,한방기관외래,충청남도,당진시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],12949,1592602
2022,한방기관외래,충청남도,당진시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],12,618
2022,한방기관외래,충청남도,당진시,특수목적코드[U00-U99],1559,145160
2022,한방기관외래,충청남도,금산군,특정감염성 및 기생충성 질환[A00-B99],19,2022
2022,한방기관외래,충청남도,금산군,신생물[C00-D48],60,20629
2022,한방기관외래,충청남도,금산군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,금산군,내분비  영양 및 대사질환[E00-E90],17,2636
2022,한방기관외래,충청남도,금산군,정신 및 행동장애[F00-F99],38,4933
2022,한방기관외래,충청남도,금산군,신경계의 질환[G00-G99],512,103429
2022,한방기관외래,충청남도,금산군,눈및눈부속기의 질환[H00-H59],21,5830
2022,한방기관외래,충청남도,금산군,귀 및 유양돌기의 질환[H60-H95],99,16266
2022,한방기관외래,충청남도,금산군,순환기계의 질환[I00-I99],84,18908
2022,한방기관외래,충청남도,금산군,호흡기계의 질환[J00-J99],359,37766
2022,한방기관외래,충청남도,금산군,소화기계의 질환[K00-K93],1041,109181
2022,한방기관외래,충청남도,금산군,피부 및 피하조직의 질환[L00-L99],98,22532
2022,한방기관외래,충청남도,금산군,근골격계 및 결합조직의 질환[M00-M99],10257,1915931
2022,한방기관외래,충청남도,금산군,비뇨생식기계의 질환[N00-N99],76,9789
2022,한방기관외래,충청남도,금산군,임신  출산 및 산욕[O00-O99],*,*
2022,한방기관외래,충청남도,금산군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,충청남도,금산군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1037,117033
2022,한방기관외래,충청남도,금산군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],3206,400986
2022,한방기관외래,충청남도,금산군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],13,522
2022,한방기관외래,충청남도,금산군,특수목적코드[U00-U99],985,114257
2022,한방기관외래,충청남도,연기군,소화기계의 질환[K00-K93],*,*
2022,한방기관외래,충청남도,연기군,근골격계 및 결합조직의 질환[M00-M99],*,*
2022,한방기관외래,충청남도,부여군,특정감염성 및 기생충성 질환[A00-B99],12,603
2022,한방기관외래,충청남도,부여군,신생물[C00-D48],68,26716
2022,한방기관외래,충청남도,부여군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],7,2313
2022,한방기관외래,충청남도,부여군,내분비  영양 및 대사질환[E00-E90],115,21894
2022,한방기관외래,충청남도,부여군,정신 및 행동장애[F00-F99],40,3128
2022,한방기관외래,충청남도,부여군,신경계의 질환[G00-G99],653,119566
2022,한방기관외래,충청남도,부여군,눈및눈부속기의 질환[H00-H59],26,3391
2022,한방기관외래,충청남도,부여군,귀 및 유양돌기의 질환[H60-H95],88,13624
2022,한방기관외래,충청남도,부여군,순환기계의 질환[I00-I99],71,22608
2022,한방기관외래,충청남도,부여군,호흡기계의 질환[J00-J99],392,21739
2022,한방기관외래,충청남도,부여군,소화기계의 질환[K00-K93],1315,147205
2022,한방기관외래,충청남도,부여군,피부 및 피하조직의 질환[L00-L99],89,11064
2022,한방기관외래,충청남도,부여군,근골격계 및 결합조직의 질환[M00-M99],13439,2950588
2022,한방기관외래,충청남도,부여군,비뇨생식기계의 질환[N00-N99],66,11981
2022,한방기관외래,충청남도,부여군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1233,125004
2022,한방기관외래,충청남도,부여군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],4197,558756
2022,한방기관외래,충청남도,부여군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],9,391
2022,한방기관외래,충청남도,부여군,특수목적코드[U00-U99],866,108645
2022,한방기관외래,충청남도,서천군,특정감염성 및 기생충성 질환[A00-B99],8,563
2022,한방기관외래,충청남도,서천군,신생물[C00-D48],19,5558
2022,한방기관외래,충청남도,서천군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,서천군,내분비  영양 및 대사질환[E00-E90],20,3026
2022,한방기관외래,충청남도,서천군,정신 및 행동장애[F00-F99],46,4547
2022,한방기관외래,충청남도,서천군,신경계의 질환[G00-G99],384,79991
2022,한방기관외래,충청남도,서천군,눈및눈부속기의 질환[H00-H59],7,361
2022,한방기관외래,충청남도,서천군,귀 및 유양돌기의 질환[H60-H95],268,52336
2022,한방기관외래,충청남도,서천군,순환기계의 질환[I00-I99],83,26497
2022,한방기관외래,충청남도,서천군,호흡기계의 질환[J00-J99],267,16829
2022,한방기관외래,충청남도,서천군,소화기계의 질환[K00-K93],795,70185
2022,한방기관외래,충청남도,서천군,피부 및 피하조직의 질환[L00-L99],50,4550
2022,한방기관외래,충청남도,서천군,근골격계 및 결합조직의 질환[M00-M99],8841,1728537
2022,한방기관외래,충청남도,서천군,비뇨생식기계의 질환[N00-N99],34,5905
2022,한방기관외래,충청남도,서천군,임신  출산 및 산욕[O00-O99],*,*
2022,한방기관외래,충청남도,서천군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],952,107184
2022,한방기관외래,충청남도,서천군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],3448,410870
2022,한방기관외래,충청남도,서천군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],9,408
2022,한방기관외래,충청남도,서천군,특수목적코드[U00-U99],2172,266956
2022,한방기관외래,충청남도,청양군,특정감염성 및 기생충성 질환[A00-B99],*,*
2022,한방기관외래,충청남도,청양군,신생물[C00-D48],13,1356
2022,한방기관외래,충청남도,청양군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,청양군,내분비  영양 및 대사질환[E00-E90],9,822
2022,한방기관외래,충청남도,청양군,정신 및 행동장애[F00-F99],131,27500
2022,한방기관외래,충청남도,청양군,신경계의 질환[G00-G99],542,96294
2022,한방기관외래,충청남도,청양군,눈및눈부속기의 질환[H00-H59],7,2188
2022,한방기관외래,충청남도,청양군,귀 및 유양돌기의 질환[H60-H95],31,5487
2022,한방기관외래,충청남도,청양군,순환기계의 질환[I00-I99],20,3412
2022,한방기관외래,충청남도,청양군,호흡기계의 질환[J00-J99],116,6150
2022,한방기관외래,충청남도,청양군,소화기계의 질환[K00-K93],728,49803
2022,한방기관외래,충청남도,청양군,피부 및 피하조직의 질환[L00-L99],206,32849
2022,한방기관외래,충청남도,청양군,근골격계 및 결합조직의 질환[M00-M99],5450,919110
2022,한방기관외래,충청남도,청양군,비뇨생식기계의 질환[N00-N99],27,2529
2022,한방기관외래,충청남도,청양군,임신  출산 및 산욕[O00-O99],*,*
2022,한방기관외래,충청남도,청양군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,충청남도,청양군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],371,41228
2022,한방기관외래,충청남도,청양군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],2333,309351
2022,한방기관외래,충청남도,청양군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],5,197
2022,한방기관외래,충청남도,청양군,특수목적코드[U00-U99],334,36623
2022,한방기관외래,충청남도,홍성군,특정감염성 및 기생충성 질환[A00-B99],16,1386
2022,한방기관외래,충청남도,홍성군,신생물[C00-D48],31,5781
2022,한방기관외래,충청남도,홍성군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,홍성군,내분비  영양 및 대사질환[E00-E90],23,3249
2022,한방기관외래,충청남도,홍성군,정신 및 행동장애[F00-F99],60,15558
2022,한방기관외래,충청남도,홍성군,신경계의 질환[G00-G99],652,112080
2022,한방기관외래,충청남도,홍성군,눈및눈부속기의 질환[H00-H59],19,5647
2022,한방기관외래,충청남도,홍성군,귀 및 유양돌기의 질환[H60-H95],117,19639
2022,한방기관외래,충청남도,홍성군,순환기계의 질환[I00-I99],125,38243
2022,한방기관외래,충청남도,홍성군,호흡기계의 질환[J00-J99],575,37121
2022,한방기관외래,충청남도,홍성군,소화기계의 질환[K00-K93],1834,159792
2022,한방기관외래,충청남도,홍성군,피부 및 피하조직의 질환[L00-L99],166,18962
2022,한방기관외래,충청남도,홍성군,근골격계 및 결합조직의 질환[M00-M99],14862,2868396
2022,한방기관외래,충청남도,홍성군,비뇨생식기계의 질환[N00-N99],110,14763
2022,한방기관외래,충청남도,홍성군,임신  출산 및 산욕[O00-O99],*,*
2022,한방기관외래,충청남도,홍성군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,충청남도,홍성군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],1035,92901
2022,한방기관외래,충청남도,홍성군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],7192,836600
2022,한방기관외래,충청남도,홍성군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],*,*
2022,한방기관외래,충청남도,홍성군,특수목적코드[U00-U99],1021,124796
2022,한방기관외래,충청남도,예산군,특정감염성 및 기생충성 질환[A00-B99],13,837
2022,한방기관외래,충청남도,예산군,신생물[C00-D48],64,21826
2022,한방기관외래,충청남도,예산군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,예산군,내분비  영양 및 대사질환[E00-E90],20,1633
2022,한방기관외래,충청남도,예산군,정신 및 행동장애[F00-F99],46,4226
2022,한방기관외래,충청남도,예산군,신경계의 질환[G00-G99],638,104915
2022,한방기관외래,충청남도,예산군,눈및눈부속기의 질환[H00-H59],9,530
2022,한방기관외래,충청남도,예산군,귀 및 유양돌기의 질환[H60-H95],99,17071
2022,한방기관외래,충청남도,예산군,순환기계의 질환[I00-I99],72,28894
2022,한방기관외래,충청남도,예산군,호흡기계의 질환[J00-J99],365,20224
2022,한방기관외래,충청남도,예산군,소화기계의 질환[K00-K93],2038,148879
2022,한방기관외래,충청남도,예산군,피부 및 피하조직의 질환[L00-L99],75,11863
2022,한방기관외래,충청남도,예산군,근골격계 및 결합조직의 질환[M00-M99],13545,2457538
2022,한방기관외래,충청남도,예산군,비뇨생식기계의 질환[N00-N99],69,13292
2022,한방기관외래,충청남도,예산군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,충청남도,예산군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],909,84221
2022,한방기관외래,충청남도,예산군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],4969,575604
2022,한방기관외래,충청남도,예산군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],5,96
2022,한방기관외래,충청남도,예산군,특수목적코드[U00-U99],1118,134301
2022,한방기관외래,충청남도,태안군,특정감염성 및 기생충성 질환[A00-B99],11,436
2022,한방기관외래,충청남도,태안군,신생물[C00-D48],22,5182
2022,한방기관외래,충청남도,태안군,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],*,*
2022,한방기관외래,충청남도,태안군,내분비  영양 및 대사질환[E00-E90],13,892
2022,한방기관외래,충청남도,태안군,정신 및 행동장애[F00-F99],26,1903
2022,한방기관외래,충청남도,태안군,신경계의 질환[G00-G99],553,120573
2022,한방기관외래,충청남도,태안군,눈및눈부속기의 질환[H00-H59],8,781
2022,한방기관외래,충청남도,태안군,귀 및 유양돌기의 질환[H60-H95],73,12413
2022,한방기관외래,충청남도,태안군,순환기계의 질환[I00-I99],62,23236
2022,한방기관외래,충청남도,태안군,호흡기계의 질환[J00-J99],205,11300
2022,한방기관외래,충청남도,태안군,소화기계의 질환[K00-K93],731,69902
2022,한방기관외래,충청남도,태안군,피부 및 피하조직의 질환[L00-L99],87,9828
2022,한방기관외래,충청남도,태안군,근골격계 및 결합조직의 질환[M00-M99],10750,2204506
2022,한방기관외래,충청남도,태안군,비뇨생식기계의 질환[N00-N99],58,6116
2022,한방기관외래,충청남도,태안군,임신  출산 및 산욕[O00-O99],*,*
2022,한방기관외래,충청남도,태안군,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,충청남도,태안군,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],676,96371
2022,한방기관외래,충청남도,태안군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],4351,553145
2022,한방기관외래,충청남도,태안군,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],8,271
2022,한방기관외래,충청남도,태안군,특수목적코드[U00-U99],600,102001
2022,한방기관외래,충청남도,당진군,소화기계의 질환[K00-K93],*,*
2022,한방기관외래,충청남도,당진군,근골격계 및 결합조직의 질환[M00-M99],*,*
2022,한방기관외래,충청남도,당진군,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],*,*
2022,한방기관외래,전라북도,전주시 완산구,특정감염성 및 기생충성 질환[A00-B99],174,27924
2022,한방기관외래,전라북도,전주시 완산구,신생물[C00-D48],298,128927
2022,한방기관외래,전라북도,전주시 완산구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],35,6154
2022,한방기관외래,전라북도,전주시 완산구,내분비  영양 및 대사질환[E00-E90],275,26029
2022,한방기관외래,전라북도,전주시 완산구,정신 및 행동장애[F00-F99],487,67508
2022,한방기관외래,전라북도,전주시 완산구,신경계의 질환[G00-G99],2812,581763
2022,한방기관외래,전라북도,전주시 완산구,눈및눈부속기의 질환[H00-H59],151,19967
2022,한방기관외래,전라북도,전주시 완산구,귀 및 유양돌기의 질환[H60-H95],624,138526
2022,한방기관외래,전라북도,전주시 완산구,순환기계의 질환[I00-I99],324,73095
2022,한방기관외래,전라북도,전주시 완산구,호흡기계의 질환[J00-J99],3017,270010
2022,한방기관외래,전라북도,전주시 완산구,소화기계의 질환[K00-K93],4915,504450
2022,한방기관외래,전라북도,전주시 완산구,피부 및 피하조직의 질환[L00-L99],759,115496
2022,한방기관외래,전라북도,전주시 완산구,근골격계 및 결합조직의 질환[M00-M99],54527,11312411
2022,한방기관외래,전라북도,전주시 완산구,비뇨생식기계의 질환[N00-N99],663,84080
2022,한방기관외래,전라북도,전주시 완산구,임신  출산 및 산욕[O00-O99],28,1199
2022,한방기관외래,전라북도,전주시 완산구,주산기에 기원한 특정병태[P00-P96],*,*
2022,한방기관외래,전라북도,전주시 완산구,선천성기형  변형 및 염색체 이상[Q00-Q99],10,561
2022,한방기관외래,전라북도,전주시 완산구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],4434,481595
2022,한방기관외래,전라북도,전주시 완산구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],29507,4234721
2022,한방기관외래,전라북도,전주시 완산구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],84,6590
2022,한방기관외래,전라북도,전주시 완산구,특수목적코드[U00-U99],4983,669195
2022,한방기관외래,전라북도,전주시 덕진구,특정감염성 및 기생충성 질환[A00-B99],155,31636
2022,한방기관외래,전라북도,전주시 덕진구,신생물[C00-D48],234,114544
2022,한방기관외래,전라북도,전주시 덕진구,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],21,5672
2022,한방기관외래,전라북도,전주시 덕진구,내분비  영양 및 대사질환[E00-E90],308,35346
2022,한방기관외래,전라북도,전주시 덕진구,정신 및 행동장애[F00-F99],407,52289
2022,한방기관외래,전라북도,전주시 덕진구,신경계의 질환[G00-G99],2668,568937
2022,한방기관외래,전라북도,전주시 덕진구,눈및눈부속기의 질환[H00-H59],128,19698
2022,한방기관외래,전라북도,전주시 덕진구,귀 및 유양돌기의 질환[H60-H95],612,130187
2022,한방기관외래,전라북도,전주시 덕진구,순환기계의 질환[I00-I99],274,59970
2022,한방기관외래,전라북도,전주시 덕진구,호흡기계의 질환[J00-J99],2959,238184
2022,한방기관외래,전라북도,전주시 덕진구,소화기계의 질환[K00-K93],4243,434707
2022,한방기관외래,전라북도,전주시 덕진구,피부 및 피하조직의 질환[L00-L99],682,123836
2022,한방기관외래,전라북도,전주시 덕진구,근골격계 및 결합조직의 질환[M00-M99],50390,10074639
2022,한방기관외래,전라북도,전주시 덕진구,비뇨생식기계의 질환[N00-N99],534,74717
2022,한방기관외래,전라북도,전주시 덕진구,임신  출산 및 산욕[O00-O99],20,880
2022,한방기관외래,전라북도,전주시 덕진구,선천성기형  변형 및 염색체 이상[Q00-Q99],7,699
2022,한방기관외래,전라북도,전주시 덕진구,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],3793,415143
2022,한방기관외래,전라북도,전주시 덕진구,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],29370,4066301
2022,한방기관외래,전라북도,전주시 덕진구,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],71,4471
2022,한방기관외래,전라북도,전주시 덕진구,특수목적코드[U00-U99],3927,482986
2022,한방기관외래,전라북도,군산시,특정감염성 및 기생충성 질환[A00-B99],82,5289
2022,한방기관외래,전라북도,군산시,신생물[C00-D48],113,26448
2022,한방기관외래,전라북도,군산시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],8,505
2022,한방기관외래,전라북도,군산시,내분비  영양 및 대사질환[E00-E90],84,11079
2022,한방기관외래,전라북도,군산시,정신 및 행동장애[F00-F99],217,26481
2022,한방기관외래,전라북도,군산시,신경계의 질환[G00-G99],2170,451477
2022,한방기관외래,전라북도,군산시,눈및눈부속기의 질환[H00-H59],61,9996
2022,한방기관외래,전라북도,군산시,귀 및 유양돌기의 질환[H60-H95],498,157663
2022,한방기관외래,전라북도,군산시,순환기계의 질환[I00-I99],199,72700
2022,한방기관외래,전라북도,군산시,호흡기계의 질환[J00-J99],1585,109534
2022,한방기관외래,전라북도,군산시,소화기계의 질환[K00-K93],3688,314335
2022,한방기관외래,전라북도,군산시,피부 및 피하조직의 질환[L00-L99],471,72370
2022,한방기관외래,전라북도,군산시,근골격계 및 결합조직의 질환[M00-M99],43068,9353411
2022,한방기관외래,전라북도,군산시,비뇨생식기계의 질환[N00-N99],300,41303
2022,한방기관외래,전라북도,군산시,임신  출산 및 산욕[O00-O99],31,1246
2022,한방기관외래,전라북도,군산시,선천성기형  변형 및 염색체 이상[Q00-Q99],*,*
2022,한방기관외래,전라북도,군산시,달리 분류되지 않은 증상  징후와 임상 및 검사의 이상 소견[R00-R99],2697,303394
2022,한방기관외래,전라북도,군산시,손상  중독및 외인에 의한 특정 기타 결과[S00-T98],25158,3856371
2022,한방기관외래,전라북도,군산시,건강상태 및 보건서비스 접촉에 영향을 주는 요인[Z00-Z99],83,1887
2022,한방기관외래,전라북도,군산시,특수목적코드[U00-U99],3478,393130
2022,한방기관외래,전라북도,익산시,특정감염성 및 기생충성 질환[A00-B99],110,13805
2022,한방기관외래,전라북도,익산시,신생물[C00-D48],239,73347
2022,한방기관외래,전라북도,익산시,혈액 및 조혈기관의 질환과 면역기전을 침범한 특정 장애[D50-D89],19,1257
2022,한방기관외래,전라북도,익산시,내분비  영양 및 대사질환[E00-E90],219,34309
